ID,screen_name,name,text,hashtags,statuses_count,followers_count,friends_count,created_at,urls
1248095865245274113,Guidetotheverse,Trillian McMillian,"RT @TomthunkitsMind: BAD BOYS, BAD BOYS. WHATCHA GONNA DO? WHATCHA GONNA DO WHEN THEY COME FOR YOU?

Justice Department has officially open…",[],15096,180,515,2020-04-09 03:50:17,[]
1248095864935022593,MagalyTvLaFirme,MagalyTvLaFirme,"#MagalyTvLaFirme | #Coronavirus: Artistas nacionales e internacionales se suman a los ""#ConciertosEnCasa""

Míranos… https://t.co/CmaSlkC95O","[{'text': 'MagalyTvLaFirme', 'indices': [0, 16]}, {'text': 'Coronavirus', 'indices': [19, 31]}, {'text': 'ConciertosEnCasa', 'indices': [87, 104]}]",7011,14134,24,2020-04-09 03:50:17,"[{'url': 'https://t.co/CmaSlkC95O', 'expanded_url': 'https://twitter.com/i/web/status/1248095864935022593', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]"
1248095864330915840,marisol25pn,Marisol Palomares,"RT @FelipeCalderon: ¿cuántos casos hay en poblacion que no vi, porque no llegaron a consulta? Qué cinismo. Son miles de casos que llegaron…",[],1827,162,269,2020-04-09 03:50:17,[]
1248095864117174273,Antoaburto,Anto Aburto,RT @MagallanicoHoy: #PuntaArenas: Pacientes sospechosos de #Coronavirus tuvieron que irse en micro al hospital https://t.co/7nIyGtsNgN http…,"[{'text': 'PuntaArenas', 'indices': [20, 32]}, {'text': 'Coronavirus', 'indices': [59, 71]}]",41864,1137,1106,2020-04-09 03:50:17,"[{'url': 'https://t.co/7nIyGtsNgN', 'expanded_url': 'https://elmagallanico.com/2020/04/pacientes-sospechosos-de-coronavirus-tuvieron-que-irse-en-micro-hacia-el-hospital', 'display_url': 'elmagallanico.com/2020/04/pacien…', 'indices': [111, 134]}]"
1248095863840235522,chooseempathy1,Enrique S. Martinez,"RT @FelipeCalderon: ¿cuántos casos hay en poblacion que no vi, porque no llegaron a consulta? Qué cinismo. Son miles de casos que llegaron…",[],55044,677,726,2020-04-09 03:50:17,[]
1248095863487909888,LVillalpando23,Luis Villalpando,"RT @gomezcarlos79: 😷 Hoy fallecieron dos personas en el hospital #IMSS de #SanJosé en #Puebla.
Personal presume que fue por #coronavirus 
O…","[{'text': 'IMSS', 'indices': [65, 70]}, {'text': 'SanJosé', 'indices': [74, 82]}, {'text': 'Puebla', 'indices': [86, 93]}, {'text': 'coronavirus', 'indices': [124, 136]}]",1409,183,1009,2020-04-09 03:50:17,[]
1248095863311761410,SylviaW39439510,Sylvia Wang,"life is always filling with hope.
#coronavirus https://t.co/JrYUxHpMcP","[{'text': 'coronavirus', 'indices': [34, 46]}]",3,0,9,2020-04-09 03:50:16,[]
1248095863228039168,WillGChen,Will Chen,"RT @DineshDSouza: Now why would hospitals, the medical establishment and the #Coronavirus Task Force exaggerate the death figures? 1. To en…","[{'text': 'Coronavirus', 'indices': [77, 89]}]",9903,64,218,2020-04-09 03:50:16,[]
1248095862846369798,sue98765,Sue from New Mexico,RT @TomFitton: BIG UPDATE: Weiner Laptop Scandal -- Clinton Email Cover-Up; #Coronavirus Update -- Left Using Pandemic to Try to Steal 2020…,"[{'text': 'Coronavirus', 'indices': [76, 88]}]",155507,10859,10925,2020-04-09 03:50:16,[]
1248095862821130240,flowersranda9,Randall Flowers,RT @WonderWoman2KAG: #Coronavirus Breaking News... @BernieSanders suspends his campaign for @potus. Best news I've had during the entire pa…,"[{'text': 'Coronavirus', 'indices': [21, 33]}]",28464,876,830,2020-04-09 03:50:16,[]
1248095862733058048,CucutaDenuncia,Cúcuta Denuncia,"#Recomendado

Los invito a ver los gráficos de muchos países, para entender el ciclo del #coronavirus y porque la f… https://t.co/wDqVHlDQZZ","[{'text': 'Recomendado', 'indices': [0, 12]}, {'text': 'coronavirus', 'indices': [89, 101]}]",71750,29204,7098,2020-04-09 03:50:16,"[{'url': 'https://t.co/wDqVHlDQZZ', 'expanded_url': 'https://twitter.com/i/web/status/1248095862733058048', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
1248095862615670792,JuanKarlosVarg4,Juan Karlos Vargas,Día 20: Nos va a matar más la corrupción de @IvanDuque @AlvaroUribeVel que el mismo #coronavirus que hp piedra.,"[{'text': 'coronavirus', 'indices': [84, 96]}]",348,51,302,2020-04-09 03:50:16,[]
1248095862275923969,Darlene60818366,Awake in Canada,"RT @BlondieVex: In 1976, the Swine Flu that was exposed as a money making scare which resulted in vaccinations causing paralysis, neurologi…",[],11303,455,912,2020-04-09 03:50:16,[]
1248095861675937794,AnbarasanMunus1,Anbarasan,"RT @PTTVOnlineNews: #JUSTIN தன்னை யாரும் சிக்கலில் மாட்டிவிட வேண்டாம் 

* பிரதமர் மோடியை கவுரவிக்க அனைவரும் 5 நிமிடங்கள் எழுந்து நில்லுங்க…","[{'text': 'JUSTIN', 'indices': [20, 27]}]",9321,549,32,2020-04-09 03:50:16,[]
1248095860862455809,carlosazael,Fifi de 1ra.,"RT @MuySuFrida: 108 mexicanos han fallecido en Estados Unidos de #coronavirus.

Si hubieran estado en México habrían muerto de neumonía atí…","[{'text': 'coronavirus', 'indices': [65, 77]}]",7272,80,646,2020-04-09 03:50:16,[]
1248095860518301696,Shailesh_kk,Shailesh Kulkarni,"RT @Pune24x7: Nine deaths were reported due to #coronavirus disease (#COVID19) in #Pune on Wednesday, taking the total to 17 fatalities in…","[{'text': 'coronavirus', 'indices': [47, 59]}, {'text': 'COVID19', 'indices': [69, 77]}, {'text': 'Pune', 'indices': [82, 87]}]",494,30,494,2020-04-09 03:50:16,[]
1248095860472180739,jessesmom74,Christine Waugh,"RT @Jim_Jordan: House Democrats are already demanding that illegal immigrants receive benefits in the next #coronavirus aid package. 

Seri…","[{'text': 'coronavirus', 'indices': [107, 119]}]",797,7,34,2020-04-09 03:50:16,[]
1248095858886770691,D_LAKRUIS,HIGURASHI,"RT @NoticiasONU: .@mvankerkhove explica que hay 2 perros en Hong Kong, 1 gato en Bélgica y un tigre en el zoo del Bronx contagiados de #cor…",[],26923,109,361,2020-04-09 03:50:15,[]
1248095858685509634,morinmartine9,@morinmartine9,"RT @lemondefr: Qui est la première personne à avoir été infectée par le Covid-19 en France, avant les deux premiers malades connus de l’Ois…",[],165187,600,312,2020-04-09 03:50:15,[]
1248095857687183361,Phxflyer,Bad Hombre Jim Says Wash Your Hands ✊🏼🦅🇮🇪,.@realDonaldTrump and @GOP want you to die. Remember that in November. #TrumpVirusCoverup #TrumpVirus #coronavirus https://t.co/FxIu26A0TL,"[{'text': 'TrumpVirusCoverup', 'indices': [71, 89]}, {'text': 'TrumpVirus', 'indices': [90, 101]}, {'text': 'coronavirus', 'indices': [102, 114]}]",137282,1209,1077,2020-04-09 03:50:15,"[{'url': 'https://t.co/FxIu26A0TL', 'expanded_url': 'https://twitter.com/npratc/status/1247988083376549888', 'display_url': 'twitter.com/npratc/status/…', 'indices': [115, 138]}]"
1248095857175449601,sleepforever20,葉子＿after the darkness is sun rise,"RT @SenRickScott: This isn’t about politics, @DrTedros. This about global public health.

The @WHO and Communist China worked together to c…",[],6905,135,351,2020-04-09 03:50:15,[]
1248095856898658305,_ksSolanki,Kunal Singh Solanki,RT @Geeta_Mohan: Video Conference of senior trade officials of #SAARC countries on dealing with the impact of Covid-19 on intra-regional tr…,"[{'text': 'SAARC', 'indices': [63, 69]}]",13630,198,241,2020-04-09 03:50:15,[]
1248095856701702144,21stcenturycrim,TrueCrime21stcentry,"RT @va_shiva: As an MIT PhD in Biological Engineering who studies &amp; does research nearly every day on the Immune System, the #coronavirus f…","[{'text': 'coronavirus', 'indices': [129, 141]}]",184563,2380,1995,2020-04-09 03:50:15,[]
1248095856265498624,lauracgilleslil,Nathan Hale,RT @TomFitton: DC mayor restricts access to food at farmers markets. Bans tennis and golf. Absurd and abusive. #coronavirus https://t.co/p6…,"[{'text': 'coronavirus', 'indices': [111, 123]}]",685182,7119,7827,2020-04-09 03:50:15,[]
1248095856185638912,AngelaGlass2020,Angela Glass for President #Purple2020,"RT @mholzschlag: In the meantime, security comes over and asks me why I'M making a fuss and says ""we are prepared - there are wipes walking…",[],2118,172,2252,2020-04-09 03:50:15,[]
1248095856139669504,leahroseFTW,Leah Rose 🌈🎃 Aloha Amigos!,"I'm in a terrible no good very bad mood. 
Unrelated- Made a bunch of masks to give to the hospital. 
I think Tim (m… https://t.co/5pFSJhC6iy",[],10845,1499,515,2020-04-09 03:50:15,"[{'url': 'https://t.co/5pFSJhC6iy', 'expanded_url': 'https://twitter.com/i/web/status/1248095856139669504', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
1248095855095304193,angepamon1,Angelito,"RT @GVAsanitat: El #coronavirus no entiende de edad.

Esta paciente de 97 años se ha curado y ha recibido el alta en @GVAlaplana. 

Enhorab…","[{'text': 'coronavirus', 'indices': [19, 31]}]",35194,2818,3797,2020-04-09 03:50:15,[]
1248095854629654528,WrapItUpHarder,PhallicAegis,"RT @meekwire: BREAKING @ABCInvestigates — Intelligence reports warned of #coronavirus crisis as early as November: Sources

https://t.co/Z2…","[{'text': 'coronavirus', 'indices': [73, 85]}]",84826,171,1286,2020-04-09 03:50:14,[]
1248095853937659905,EdnaOwe03160147,Edna Owens,"RT @Jim_Jordan: House Democrats are already demanding that illegal immigrants receive benefits in the next #coronavirus aid package. 

Seri…","[{'text': 'coronavirus', 'indices': [107, 119]}]",1647,7,15,2020-04-09 03:50:14,[]
1248095852683460608,DingleysMill,Katrina Hickman,"RT @michaeljohns: Accurate reporting of America's #coronavirus deaths is important as we assess next steps. 

Yet, there is a difference be…","[{'text': 'coronavirus', 'indices': [50, 62]}]",16034,1126,1762,2020-04-09 03:50:14,[]
1248095852599611392,maggiemfox,Maggie Fox,"This is a terrible, tragic story. One person attended a funeral and a birthday party, gave #COVID19 #coronavirus to… https://t.co/N5hyCzQnGY","[{'text': 'COVID19', 'indices': [91, 99]}, {'text': 'coronavirus', 'indices': [100, 112]}]",20145,20756,3881,2020-04-09 03:50:14,"[{'url': 'https://t.co/N5hyCzQnGY', 'expanded_url': 'https://twitter.com/i/web/status/1248095852599611392', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
1248095852482252800,TimberBoJack,🎨KyMack,"RT @stevesilberman: Rest in peace Leilani Jordan, a black grocery clerk with cerebral palsy who kept working during the #coronavirus pandem…","[{'text': 'coronavirus', 'indices': [120, 132]}]",79055,7069,5065,2020-04-09 03:50:14,[]
1248095852251537408,girlianhelton_,Girlian Helton,RT @g1: Presidente do Twitter anuncia doação de US$ 1 bilhão para combate ao coronavírus; quantia corresponde a 28% de sua fortuna https://…,[],311,50,374,2020-04-09 03:50:14,[]
1248095851517325313,Vedprak74877304,Ved_Shakti_,"RT @UNESCO: People are being told to #StayAtHome, but what can you do when you have no home?

Discover what some US cities are doing to pro…","[{'text': 'StayAtHome', 'indices': [37, 48]}]",728,31,61,2020-04-09 03:50:14,[]
1248095851387465728,therealUNMEDIA,🛬🚀💥Truth-BOMBER💥🚀🛬,@scottgorslene @MattFinkes This whole thing #coronahysteria is stupid and they're using it to frighten and control… https://t.co/VBgw6ifpmv,"[{'text': 'coronahysteria', 'indices': [44, 59]}]",16988,844,839,2020-04-09 03:50:14,"[{'url': 'https://t.co/VBgw6ifpmv', 'expanded_url': 'https://twitter.com/i/web/status/1248095851387465728', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]"
1248095850238181376,AurystellaS,Jararaca Patriota🇧🇷🇧🇷🇧🇷🇧🇷❤,"RT @AiltonBenedito: FRASES ICÔNICAS DA PANDEMIA DE #CoronaVírus

1) Tomei hidroxicloroquina, mas não fui eu. 

2) Ciência, ciência, ci ênnn…","[{'text': 'CoronaVírus', 'indices': [51, 63]}]",83709,3257,3283,2020-04-09 03:50:13,[]
1248095848573140992,enrique_altami,Jorge Altamirano,"RT @AleXCambiemos: #ciberpatrullaje #BuenMiercoles #NSB #CoronaVirus
#Harto #Basta

A VER AMIG@S
ME AYUDAN CON UN RT AL SR @Twitter
PARA Qu…","[{'text': 'ciberpatrullaje', 'indices': [19, 35]}, {'text': 'BuenMiercoles', 'indices': [36, 50]}, {'text': 'NSB', 'indices': [51, 55]}, {'text': 'CoronaVirus', 'indices': [56, 68]}, {'text': 'Harto', 'indices': [69, 75]}, {'text': 'Basta', 'indices': [76, 82]}]",421292,3121,2347,2020-04-09 03:50:13,[]
1248095847205818372,ShawBatch,Jean C,"RT @DrGJackBrown: Current Mortality Rates:

World = 5.8% (rising)
US = 3.40% (rising)
Spain = 9.98%
Italy = 12.67%
Germany = 2.07%
France 9…",[],102672,330,626,2020-04-09 03:50:13,[]
1248095846622789638,memobelt1972,memobelt1972,"RT @icathi: El #ICATHI te recuerda: a menos que realices una actividad primordial, evita salir a la calle. #QuédateEnCasa #MeQuedoEnCasa #C…","[{'text': 'ICATHI', 'indices': [15, 22]}, {'text': 'QuédateEnCasa', 'indices': [107, 121]}, {'text': 'MeQuedoEnCasa', 'indices': [122, 136]}]",3375,10,65,2020-04-09 03:50:12,[]
1248095845427232774,JimReid16,Jim Reid,"RT @ArchKennedy: The virus could be ""exterminated"" within weeks if people were allowed to lead normal lives and the vulnerable were shelter…",[],1050,178,415,2020-04-09 03:50:12,[]
1248095844244402177,jpgl_,Santosh Kumar,"RT @KiranKS: 14,910 people who had returned from abroad, were quarantined in Bengaluru. 

Out of them, 99.6% have cleared the quarantine wi…",[],151420,450,9,2020-04-09 03:50:12,[]
1248095843137146881,gZN4to6rF1SEMHA,あおと,"#春から神戸大学
#神戸大学
#コロナ
#東京脱出
#ヴィッセル神戸
#酒井高徳頑張れ
#白鳥頑張れ
#阪神タイガース
#coronavirus
春から神戸大学経済学部です
友達募集","[{'text': '春から神戸大学', 'indices': [0, 8]}, {'text': '神戸大学', 'indices': [9, 14]}, {'text': 'コロナ', 'indices': [15, 19]}, {'text': '東京脱出', 'indices': [20, 25]}, {'text': 'ヴィッセル神戸', 'indices': [26, 34]}, {'text': '酒井高徳頑張れ', 'indices': [35, 43]}, {'text': '白鳥頑張れ', 'indices': [44, 50]}, {'text': '阪神タイガース', 'indices': [51, 59]}, {'text': 'coronavirus', 'indices': [60, 72]}]",2,9,11,2020-04-09 03:50:12,[]
1248095843137122305,shou_maya,shou maya,多くのTV等で国民の不安とかいってるが、その期ではなく怒りの段階。政府、行政しっかりしろ‼️ #Coronavirus,"[{'text': 'Coronavirus', 'indices': [47, 59]}]",1,1,7,2020-04-09 03:50:12,[]
1248095843070214146,Rabbani_1970,Ghulam Rabbani,"RT @vali_nasr: some 150 #Saudi royals are now sick with #coronavirus, but the worst affected are Asian and Arab foreign workers, and those…","[{'text': 'Saudi', 'indices': [24, 30]}, {'text': 'coronavirus', 'indices': [56, 68]}]",211534,1311,1925,2020-04-09 03:50:12,[]
1248095843032301568,RitaRahman3,RitaRahman,"RT @peymaneh123: Documents prove the Iran’s Regime lies on #coronavirus outbreak in #Iran 
Criminal cover-up to enable regime to hold the 2…","[{'text': 'coronavirus', 'indices': [59, 71]}, {'text': 'Iran', 'indices': [84, 89]}]",61304,582,3886,2020-04-09 03:50:12,[]
1248095843024060420,beatlenonx,J̺̭͈̝̘͍͢͠a̺̭͈̝̘͍͢͠s̺̭͈̝̘͍͢͠p̺̭͈̝̘͍͢͠a̺̭͈̝̘͍͢͠ 𓆏,RT @g1: Presidente do Twitter anuncia doação de US$ 1 bilhão para combate ao coronavírus; quantia corresponde a 28% de sua fortuna https://…,[],20769,1146,665,2020-04-09 03:50:12,[]
1248095842965377024,bluesfan1994,Stop the political coup #trump2020,"RT @RealCandaceO: Since word is getting out— I can now confirm that the infant in CT was accidentally suffocated by its caretaker, who then…",[],151375,1944,2244,2020-04-09 03:50:12,[]
1248095842659074049,dolceamori,Sharon Morningstar,"RT @GwenGraham: @JoyAnnReid @RonDeSantisFL @realDonaldTrump .@JoyAnnReid, I tweeted at @GovRonDeSantis on February 25th asking what we were…",[],25437,1095,4603,2020-04-09 03:50:12,[]
1248095842453598208,DastanGulay,Gülay,"Good mornik!Corona dersleri nasıl gidiyor?Ders alabiliyor muyuz?Bir zamanlar İnsan mıydım,insanlığım ne alemde diye… https://t.co/2MGKcr7yz1",[],788,66,160,2020-04-09 03:50:11,"[{'url': 'https://t.co/2MGKcr7yz1', 'expanded_url': 'https://twitter.com/i/web/status/1248095842453598208', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
1248095841899945984,alexsantos_ofc,Insta: alexs.antos23,RT @g1: Presidente do Twitter anuncia doação de US$ 1 bilhão para combate ao coronavírus; quantia corresponde a 28% de sua fortuna https://…,[],3080,533,796,2020-04-09 03:50:11,[]
1248095841816064006,juanseapi,JuanseBee WerkenApi,RT @ERegionalista: Jóvenes de la Primera Línea de #Santiago envían un mensaje al pueblo de #Chile ante la crisis sanitaria por el #Coronavi…,"[{'text': 'Santiago', 'indices': [50, 59]}, {'text': 'Chile', 'indices': [91, 97]}]",234891,2280,2222,2020-04-09 03:50:11,[]
1248095840700334081,AmazonaRecarga1,Amazona Recargada,"RT @VivianCaruso3: 700 presos en libertad!! Por prevención del #coronavirus !!

Después, cuando pase la pandemia, los vuelven a ingresar, c…","[{'text': 'coronavirus', 'indices': [63, 75]}]",3472,835,1016,2020-04-09 03:50:11,[]
1248095840310161409,hong_ohmfluke,Hong😛,RT @MOFA_Taiwan: But the government of #Taiwan has in no way condoned nor encouraged any personal attacks on @DrTedros. It's always believe…,"[{'text': 'Taiwan', 'indices': [39, 46]}]",5049,29,341,2020-04-09 03:50:11,[]
1248095839043481603,griseldag10,Gris 🌹,"RT @FelipeCalderon: ¿cuántos casos hay en poblacion que no vi, porque no llegaron a consulta? Qué cinismo. Son miles de casos que llegaron…",[],22288,677,876,2020-04-09 03:50:11,[]
1248095838737518594,RPDULAR,राजपाल दूलर,"RT @Amaresh03335514: #Coronavirus LIVE updates: India cases near 6,000; global cases top 1.5 mn https://t.co/2KA5v8BF4O देश में 5916 #कोरो…","[{'text': 'Coronavirus', 'indices': [21, 33]}]",259926,30888,10784,2020-04-09 03:50:11,"[{'url': 'https://t.co/2KA5v8BF4O', 'expanded_url': 'https://mybs.in/2YMOQhu', 'display_url': 'mybs.in/2YMOQhu', 'indices': [96, 119]}]"
1248095837605027845,Naqqash02,Naqqash Ali ⚔️,"RT @MirMAKOfficial: We will forget about #CoronaVirus Insha Allah very soon. 

But what we will never forget about will be:

1. Politicians…","[{'text': 'CoronaVirus', 'indices': [41, 53]}]",5384,1030,4169,2020-04-09 03:50:10,[]
1248095836699013120,Gman1939,mark,"RT @DineshDSouza: Between #Coronavirus and #ClimateChange the experts are making their fields look ridiculous. “Sure, we never get it right…","[{'text': 'Coronavirus', 'indices': [26, 38]}, {'text': 'ClimateChange', 'indices': [43, 57]}]",1042,40,66,2020-04-09 03:50:10,[]
1248095835948113920,rkvvijayaraagh3,VIJAYARAAGHAVAN RKV,"RT @IshaTamil: கொரோனா நமக்கு உணர்த்திய ஒரு முக்கிய பாடம் பற்றி பேசுகிறார் சத்குரு. 

சவாலான இந்நேரத்தில் சத்குருவுடன் - நாள் 17 #BeatTheVir…",[],5862,203,115,2020-04-09 03:50:10,[]
1248095835755122688,deepdbhandari,Deepanshu Bhandari,"RT @ZeeBusiness: जारी है कोरोना का कोहराम... दुनियाभर में संक्रमितों की संख्या 15 लाख के पार, 88,000 ज्यादा की मौत

#CoronaVirus #COVID19 #…","[{'text': 'CoronaVirus', 'indices': [116, 128]}, {'text': 'COVID19', 'indices': [129, 137]}]",3847,5343,1087,2020-04-09 03:50:10,[]
1248095835084034050,tilly64,💧🌱 wentworth falls,RT @broomstick33: #coronavirus pandemic spiked in Australia following the arrival of the #RubyPrincess in Sydney and its now confirmed that…,"[{'text': 'coronavirus', 'indices': [18, 30]}, {'text': 'RubyPrincess', 'indices': [89, 102]}]",123934,3219,2969,2020-04-09 03:50:10,[]
1248095834945789954,CornyHornDog,Blazin4U,"RT @TomthunkitsMind: GOOD THING HE'S AN EXPERT ON EVERYTHING, RIGHT?

Trump on #coronavirus: ""A lot of people think that goes away in April…","[{'text': 'coronavirus', 'indices': [79, 91]}]",1438,170,1099,2020-04-09 03:50:10,[]
1248095834039676928,CoronaUpdateBot,Corona Update Bot,"RT @the_hindu: Coronavirus | Centre expresses serious concern over the “polarising public opinion on religious lines” 

#coronavirus #covid…","[{'text': 'coronavirus', 'indices': [120, 132]}]",63501,497,3,2020-04-09 03:50:09,[]
1248095833674772480,DailypostCo,Daily Post,"RT @DailypostCo: If you break #CoronavirusUSA #Coronakrise #IndiaFightsCorona #LockDownPakisan #lockdowninkashmir
#COVID #COVID19 #italia #…","[{'text': 'CoronavirusUSA', 'indices': [30, 45]}, {'text': 'Coronakrise', 'indices': [46, 58]}, {'text': 'IndiaFightsCorona', 'indices': [59, 77]}, {'text': 'LockDownPakisan', 'indices': [78, 94]}, {'text': 'lockdowninkashmir', 'indices': [95, 113]}, {'text': 'COVID', 'indices': [114, 120]}, {'text': 'COVID19', 'indices': [121, 129]}, {'text': 'italia', 'indices': [130, 137]}]",1640,714,188,2020-04-09 03:50:09,[]
1248095833620447232,RKFollowsChrist,Books-R-Better📚❤️📚,"RT @JimHansonDC: The #CCP committed crimes against humanity by hiding the #CoronaVirus outbreak

A study shows if they had not
""coronavirus…","[{'text': 'CCP', 'indices': [21, 25]}, {'text': 'CoronaVirus', 'indices': [74, 86]}]",128391,17037,16924,2020-04-09 03:50:09,[]
1248095832622223360,Haneaeceae,Haneaceae,"RT @ndtvindia: दिल्‍ली: कोरोना वायरस फैलाने का आरोप लगाया, पड़ोसियों ने दो महिला डॉक्‍टरों के साथ की मारपीट #Coronavirus
https://t.co/EkFQX…","[{'text': 'Coronavirus', 'indices': [108, 120]}]",1832,24,430,2020-04-09 03:50:09,[]
1248095832571654146,iDeepakGuptaa,Deepak Gupta,"Amid #COVID19, #ClinicalTrials Must Go On

#ClinicalTrial #Biotech #Pharma #LifeSciences #Coronavirus #Pandemic… https://t.co/7IYyPZfv7e","[{'text': 'COVID19', 'indices': [5, 13]}, {'text': 'ClinicalTrials', 'indices': [15, 30]}, {'text': 'ClinicalTrial', 'indices': [43, 57]}, {'text': 'Biotech', 'indices': [58, 66]}, {'text': 'Pharma', 'indices': [67, 74]}, {'text': 'LifeSciences', 'indices': [75, 88]}, {'text': 'Coronavirus', 'indices': [89, 101]}, {'text': 'Pandemic', 'indices': [102, 111]}]",2476,3007,1294,2020-04-09 03:50:09,"[{'url': 'https://t.co/7IYyPZfv7e', 'expanded_url': 'https://twitter.com/i/web/status/1248095832571654146', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [113, 136]}]"
1248095832353591296,JAMESD757,JD757,"RT @GregHilburn1: .@LouisianaGov: Closely watching Baton Rouge area, south central region and Shreveport areas. Sending 45 ventilators toda…",[],24530,73,968,2020-04-09 03:50:09,[]
1248095832114692098,superfrank1976,Frank Morales,"RT @ChalecosAmarill: 📽💞#COVID19 Decenas de monos, perros y vacas deambulan por las calles desiertas de Nueva Delhi, liderando una ofensiva…","[{'text': 'COVID19', 'indices': [23, 31]}]",86792,2005,2041,2020-04-09 03:50:09,[]
1248095830227046401,scopedbylarry,Larry Lynam,"RT @juliettekayyem: Wimbledon paid for pandemic insurance for the last 17 years.  Due to 2020 #coronavirus cancellation, they will receive…","[{'text': 'coronavirus', 'indices': [94, 106]}]",345506,5885,4343,2020-04-09 03:50:09,[]
1248095829669351424,ombuna,Dante,"RT @XHNews: Exposing yourself to the sun or to temperatures higher than 25C degrees DOES NOT prevent #coronavirus disease
You can catch #CO…","[{'text': 'coronavirus', 'indices': [101, 113]}]",21505,949,736,2020-04-09 03:50:08,[]
1248095829379948545,DMwambonu,#BlackRightsMatter🇪🇹🇸🇸🇰🇪🇺🇬🇿🇦🇳🇬🇺🇸🇧🇧,"#ChineseRacism:
‘We’re sleeping outside’ – China evicts Africans from apartments over #coronavirus - Face2Face Afri… https://t.co/R3jBKm4taT","[{'text': 'ChineseRacism', 'indices': [0, 14]}, {'text': 'coronavirus', 'indices': [86, 98]}]",10708,472,112,2020-04-09 03:50:08,"[{'url': 'https://t.co/R3jBKm4taT', 'expanded_url': 'https://twitter.com/i/web/status/1248095829379948545', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
1248095829333643265,Dharamv9000,भारत,"RT @AmarUjalaNews: बिहार में कोरोना वायरस संक्रमित मामलों की संख्या बढकर 39 हुई, पूर्वी चंपारण की सीमा सील
#Bihar #coronavirus @NitishKumar…","[{'text': 'Bihar', 'indices': [107, 113]}, {'text': 'coronavirus', 'indices': [114, 126]}]",9490,333,347,2020-04-09 03:50:08,[]
1248095828499103744,ShTolee,SH Tolee,RT @PandemicCovid20: What AIDS Taught Coronavirus Leaders: You Can’t Bank on a Fast Vaccine - WSJ https://t.co/6Tfiu96ZZe #coronavirus #cov…,"[{'text': 'coronavirus', 'indices': [122, 134]}]",1520,252,1495,2020-04-09 03:50:08,"[{'url': 'https://t.co/6Tfiu96ZZe', 'expanded_url': 'http://dlvr.it/RTRZxf', 'display_url': 'dlvr.it/RTRZxf', 'indices': [98, 121]}]"
1248095827924418560,CloakMary,MaryBlueCloak,"RT @JudicialWatch: .@JudicialWatch President @TomFitton: ""Nancy Pelosi tried to overturn voter I.D. laws in 35 different states in #Coronav…",[],1153,104,69,2020-04-09 03:50:08,[]
1248095827886825473,nivassmohan,ImNivass,"RT @PTTVOnlineNews: #BREAKING ஏப்ரல் 14க்கு பிறகும் ஊரடங்கை நீட்டிக்க மாநில அரசுகள் கோரிக்கை விடுத்துள்ளன

- பிரதமர் மோடி | #CoronaVirus |…","[{'text': 'BREAKING', 'indices': [20, 29]}, {'text': 'CoronaVirus', 'indices': [124, 136]}]",21871,150,238,2020-04-09 03:50:08,[]
1248095827425243136,Rockstter,∞ G,RT @dhume: China is selling itself as a hero to countries hit by #coronavirus. Indians aren’t buying it. [My take]  https://t.co/07NBAnTZ51,"[{'text': 'coronavirus', 'indices': [65, 77]}]",6120,103,191,2020-04-09 03:50:08,"[{'url': 'https://t.co/07NBAnTZ51', 'expanded_url': 'https://www.wsj.com/articles/delhi-isnt-buying-beijings-coronavirus-hero-act-11585846214', 'display_url': 'wsj.com/articles/delhi…', 'indices': [116, 139]}]"
1248095827136045061,MahFooD_86,Angel ✌️🇭🇳,"RT @ronymartinezhn: 🔴ÚLTIMA HORA🔴

NEW YORK, 

💢Por un caso de #Coronavirus confirmado. En alerta roja cárcel donde se encuentra recluido J…","[{'text': 'Coronavirus', 'indices': [63, 75]}]",245164,1316,1012,2020-04-09 03:50:08,[]
1248095826653609990,mamachangus,MamaChangus,"RT @AndyOstroy: Dear #Trump'sters: remember this next time he tells you ""no one knew"". And if you STILL believe him, then you're just as st…","[{'text': 'Trump', 'indices': [21, 27]}]",95569,236,356,2020-04-09 03:50:08,[]
1248095826431393793,joyconjon,J🤨N,Looking for the Twitter of this user I just wanted to say that made my day! I'm glad there are gamers out there wit… https://t.co/zZbgrNOHfj,[],1319,12,21,2020-04-09 03:50:08,"[{'url': 'https://t.co/zZbgrNOHfj', 'expanded_url': 'https://twitter.com/i/web/status/1248095826431393793', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
1248095826393608198,JW82WX,John Nelson,"RT @newsfreak1984: #BREAKING 
A crew member aboard the USNS #Mercy has tested positive for COVID-19 #coronavirus","[{'text': 'BREAKING', 'indices': [19, 28]}, {'text': 'Mercy', 'indices': [60, 66]}, {'text': 'coronavirus', 'indices': [100, 112]}]",17509,234,209,2020-04-09 03:50:08,[]
